Id,Manx,English
1642113,Er-lhiam dy jinnin,
1643113,Er-lhiam nagh jinnin,
1645113,Yinnin gee ayns Doolish,
1646113,Yinnin gynsagh Gaelg,
1647113,Yinnin goll magh mairagh,
1648113,My,
1649113,Mannagh,
1650113,Kayagh,
1651113,Kiune,
1652113,Dorrinagh,
1653113,Fliugh,
1654113,Gearaghtee,
1655113,Tannaghtyn,
1656113,Tannaghtyn sthie,
1657113,Kay riojey,
1658113,Çhellveeish,
1659113,Grianagh,
1660113,My t’eh grianagh,
1661113,Mannagh vel eh grianagh,
1662113,My v’eh maynrey,
1663113,Mannagh row eh maynrey,
1664113,My ren eh goll,
1665113,Mannagh ren eh goll,
1666113,My vees eh kayagh,
1667113,Mannagh bee eh kayagh,
1668113,My nee eh gearaghtee,
1669113,Mannagh jean eh gearaghtee,
1670113,My she dooinney eshyn,
1671113,Mannagh nee dooinney eshyn,
1672113,My s'mie lhiat pizza,
1673113,Mannagh mie lhiat pizza,
1674113,My oddys oo fakin,
1675113,Mannagh nod oo fakin ee,
1676113,Neeym goll dys Rhumsaa,
1677113,Neeym tannaghtyn sthie,
1678113,Neeym goll dys yn traie,
1679113,Neeym jeeaghyn er yn çhellveeish,
1680113,Jean oo goll er y vaatey my vees eh dorrininagh?,
1681113,Jean oo gimman my vees eh kayagh?,
1682113,Jean oo gee kay riojey my vees eh feayr?,
1683113,Jean oo gee kay riojey my vees eh çheh?,
1684113,Cre nee oo my vees eh grianagh?,
1685113,Cre nee oo my vees eh fliugh?,
1686113,Dy beign çhing,
1687113,Dy beagh oo anmagh,
1688113,Dy beagh eh ayns shoh,
1689113,Mannagh beign çhing,
1690113,Mannagh beagh oo anmagh,
1691113,Mannagh beagh eh ayns shoh,
1692113,Dy jinnin gee,
1693113,Dy jinnagh oo goll,
1694113,Dy jinnagh eh gearaghtee,
1695113,Mannagh jinnin gee,
1696113,Mannagh jinnagh oo goll,
1697113,Mannagh jinnagh eh gearaghtee,
1698113,Veign maynrey dy beagh Brad Pitt ayns shoh,
1699113,Veign ny smoo maynrey dy beagh oo berçhagh,
1700113,Veign feer vaynrey dy beagh oo ayns shoh,
1701113,Veign feer vaynrey dy beagh oo berçhagh,
1702113,Veagh Angelia maynrey dy beagh Brad ayns shoh,
1703113,Partan,
1704113,Gimmagh,
1705113,rish tammylt,
1706113,er y gherrid,
1707113,Dooney,
1708113,Paagey,
1709113,Baarey,
1710113,Rieau,
1711113,Ta mee er hoie,
1712113,Ta mee er nakin,
1713113,Ta mee er vaarey,
1714113,Ta mee er vongey,
1715113,Ta mee er dannaghtyn,
1716113,Ta mee er chloie,
1717113,Ta mee er jeet,
1718113,Ta mee er ghooney,
1719113,Ta mee er nee,
1720113,Ta mee er nyannoo,
1721113,Ta mee er phaagey,
1722113,C'raad t'ou er ve?,
1723113,Ta mee er ve ayns Paris,
1726113,Che nel mee rieau er ve ayns shen,
1727113,Cha nel mee rieau er nakin eh,
1728113,Vel oo rieau er ve ayns Grenaby?,
1729113,Vel oo rieau er ve ayns Berlin?,
1730113,"Ta, ta mee er ve",
1731113,"Cha nel, cha nel mee er ve",
1732113,C'raad t'ou er ve er y gerrid?,
1734113,Vel oo rieau er nee gimmagh?,
1735113,Cha nel. Cha mie lhiam gimmagh,
1736113,"Ta, ta mee er nee gimmagh er y gherrid",
1737113,"Ta, Ta mee er ve çhing agglagh",
1738113,Cha nel mee er ve çhing rish tammylt,
1739113,Vel oo rieau er nakin Star Wars?,
1740113,"Ta, ta mee er nakin eh",
1741113,Vel oo rieau er nakin yn Taj Mahal,
1742113,Vel oo er ve çhing yn çhiaghtin shoh?,
1743113,"Cha nel, agh ta mee geearree",
1744113,Thie tashtee,
1745113,dy moal,
1746113,dy tappee,
1747113,Goaill toshaight,
1748113,Bee ayns Doolish ec tree,
1749113,Bee mie,
1750113,Ny bee anmagh,
1751113,Ny bee-shiu anmagh,
1753113,Bee-shiu kiune,
1754113,Bee-shiu mie,
1755113,Jean eh nish my sailt,
1756113,Gow/immee,
1757113,Ny gow,
1758113,Tar!,
1759113,Ny tar erash!,
1760113,Abbyr eh!,
1761113,Gow,
1763113,Cur eh,
1764113,Cur eh dou my sailt,
1765113,Bee ayns shoh mairagh,
1766113,Bee ec yn thie-tashtee fastyr mairagh,
1767113,Ny bee trimshagh,
1768113,Ny jean shen my sailt,
1769113,Jean eh dy tappee,
1770113,Gow dys Doolish nish,
1771113,Gow dys Doolish as ny tar erash,
1772113,Gow dys Doolish as ny bee anmagh,
1774113,Abbyr eh ayns Gaelg my sailt,
1775113,Abbyr eh dy moal my sailt,
1776113,Gow toshiaght nish my sailt,
1777113,Cur yn bainney dou my sailt,
1778113,Cur yn bainney dou dy tappee my sailt,
1779113,dy Kiarailagh,
1780113,Iu eh nish my sailt,
1781113,Ee eh dy tappee,
1782113,Ee eh dy moal,
1783113,Iu eh!,
1784113,Mong,
1785113,Mong my sailt,
1786113,Jeeagh er shen!,
1787113,Obbree!,
1788113,Ynsee,
1790113,Shooill,
1791113,Shooill dys Colby,
1792113,Imman,
1793113,Imman dy kiarailagh,
1794113,Imman dy kiarailagh harrish y clieau,
1795113,Ynsee Gaelg!,
1796113,Daa-wheeyl,
1797113,Roar-bree,
1798113,Manannan,
1799113,Yn Moddey Doo,
1800113,Keeill,
1801113,dys y cheeill,
1802113,Etlan,
1803113,Poddash,
1804113,Honnick,
1805113,Cha vaik,
1806113,Hie mee dys Doolish,
1807113,Haink,
1808113,Cha daink,
1809113,Er-lhiam dy jagh,
1810113,Er-lhiam nagh jagh,
1811113,Er-lhiam dy vaik,
1812113,Er-lhiam nagh vaik,
1813113,Er-lhiam dy daink,
1814113,Er-lhiam nagh daink,
1815113,Er-lhiam dy dooar,
1817113,Er-lhiam nagh dooar,
1818113,Dooyrt mee,
1819113,Dooyrt mee dy vel mee braew,
1820113,Dooyrt mee dy daink mee ayns taksee,
1821113,Dooyrt mee dy dooar mee arran,
1822113,Dooyrt mee dy vaik mee Bob,
1823113,Dooyrt mee dy ren mee loayrt rish Bob,
1824113,Dooyrt mee dy row mee ayns Colby,
1825113,Dooyrt mee dy jagh mee thie,
1826113,Cre dooyrt oo?,
1828113,Hie mee dys Purt ny h-Inshey,
1829113,Hie,
1830113,Cha jagh,
1831113,Cha jagh Bob thie,
1832113,Jagh oo dys Colby?,
1833113,Vaik oo Juan jea?,
1834113,Cha vaik mee eh,
1835113,Vaik oo yn fillym?,
1837113,Jagh oo dys Rhumsaa Jesarn?,
1838113,Quoi honnick oo jea?,
1839113,Honnick mee yn Moddey Doo?,
1840113,C'raad honnick oo yn Moddey Doo?,
1841113,Vaik oo Manannan Jedoonee?,
1842113,Honnick mee eh er y traie ayns Purt ny h-Inshey,
1843113,Jagh oo dys y cheeill Jedoonee?,
1844113,Haink mee thie er daa-wheeyl,
1845113,Haink mee thie anmagh,
1846113,Cha daink mee thie ayns taksee,
1847113,Kys haink oo thie?,
1848113,Daink eh thie riyr?,
1849113,Daink oo thie er y varroose?,
1850113,Daink oo erash dys Mannin ayns etlan?,
1851113,Arran,
1852113,Dooar eh arran?,
1853113,Dooar oo arran?,
1854113,Hooar mee arran,
1855113,Dooar oo poddash?,
1857113,Hooar,
1858113,Cha dooar,
1859113,Cre hooar oo ayns Doolish?,
1860113,Hooar mee bainney jea,
1861113,Cha dooar mee veg,
1862113,Vaik ee Juan Jesarn?,
1863113,Haink mee thie er y varroose,
1864113,Cha daink. Haink mee erash er y vaatey,
1865113,Jagh Bob dys Doolish jea?,
1868113,Un thie,
1870113,,
1873113,Lieh lurg jees,
1874113,Ta daa phaitçhey aym,
1875113,Ta daa huyr aym,
1876113,Ta daa vac aym,
1877113,,
1878113,Ta daa voddey ayns my phatio,
1879113,Ta daa pherkin ayns my villey,
1880113,Ta daa ven ayns my vaatey,
1881113,Jees,
1884113,Daa hie,
1885113,,
1887113,Tree,
1888113,Tree thieyn,
1889113,,
1891113,Kiare,
1892113,Kiare-jeig,
1893113,Va mee ruggit er yn chiarroo laa Mee Averil,
1894113,,
1895113,,
1897113,Yn chiarroo,
1898113,Yn chiarroo laa,
1899113,Queig,
1900113,,
1902113,,
1905113,Va mee ruggit er yn çheyoo laa Mean Souree,
1906113,Shey,
1907113,Shey-jeig,
1908113,Yn çheyoo,
1909113,Yn çheyoo laa,
1910113,Feed lurg shey,
1911113,Va mee ruggit er yn çhiaghtoo laa Jerrey Souree,
1912113,Shiaght,
1913113,,
1914113,Shiaght-jeig,
1915113,Yn çhiaghtoo,
1916113,Yn çhiaghtoo laa,
1917113,Hoght,
1918113,Hoght-jeig,
1919113,Va mee ruggit er yn hoghtoo laa Luanistyn,
1921113,Yn hoghtoo,
1922113,Yn hoghtoo laa,
1924113,Nuy,
1925113,Nuy-jeig,
1926113,Neu-nhee,
1927113,Feed,
1929113,Nane-jeig,
1930113,Va mee ruggit er yn chied laa jeig Mee Houney,
1931113,Yn cheid laa jeig,
1933113,Daa-yeig,
1934113,Jeih,
1935113,Yn jeihoo,
1936113,Yn jeihoo laa,
1937113,Tree-jeig,
1938113,Yn trass laa jeig,
1939113,Queig-jeig,
1940113,Va mee ruggit er yn wheiggoo laa Boaldyn,
1941113,Yn wheiggoo,
1942113,Yn wheiggoo laa,
1943113,Braar,
1944113,Quoid braar t'ayd?,
1945113,Ta un vraar aym,
1946113,Mac,
1947113,Deiney,
1948113,Mraane,
1950113,Billey,
1951113,Quoid paitçhey t'ayd?,
1952113,Quoid moddey t'ayd?,
1953113,Quoid thie t'ayd?,
1955113,Quoid shuyr t'ayd?,
1956113,Quoid mac t'ayd?,
1957113,Moir,
1958113,Ayr,
1959113,Inneen,
1960113,Ta un voddey aym,
1961113,Ta un thie aym,
1962113,Yn chied,
1963113,Yn chied laa,
1964113,Va mee ruggit er yn chied laa Jerrey Geuree,
1965113,Yn nah,
1966113,Yn nah laa,
1967113,Va mee ruggit er yn nah laa Toshiaght Arree,
1968113,Yn trass,
1969113,Yn trass laa,
1970113,Va mee ruggit er yn trass laa Mee Vayrnt,
1971113,Yn nuyoo,
1972113,Yn nuyoo laa,
1973113,Va mee ruggit er yn nuyoo laa Mean Fouyir,
1974113,Yn nah laa yeig,
1975113,Yn 'edoo laa,
1976113,Yn hoghtoo laa as feed,
1977113,Laa,
1978113,Mee,
1979113,Va mee ruggit,
1980113,Cuin v'ou ruggit?,
1981113,Jerrey Geuree,
1982113,Toshiaght Arree,
1983113,Mee Vayrnt,
1984113,Mee Averil,
1985113,Boaldyn,
1986113,Mean Souree,
1987113,Jerrey Souree,
1988113,Luanistyn,
1989113,Mean Fouyir,
1990113,Jerrey Fouyir,
1991113,Mee Houney,
1992113,Mee ny Nollick,
1993113,Va mee ruggit er yn nah laa yeig Mee ny Nollick,
1994113,Mysh,
1995113,er y chlag,
1996113,Munlaa,
1997113,Mean oie,
1998113,T’eh bunnys shey,
1999113,Kerroo lurg,
2000113,Kerroo dys,
2001113,Traa dy gholl dy valley,
2002113,Cre’n traa t’eh?,
2004113,Beagh Voirrey maynrey cummal ayns Paris?,
2005113,Cre’n fa nagh beagh ee?,
2006113,C’raad veagh ee ny smoo maynrey?,
2007113,er y fa dy vel eh çheh,
2008113,Jinnagh Orry goll shappal son Voirrey?,
2009113,Cre’n fa nagh jinnagh eh?,
2010113,Cuin nee eh shappal son Voirrey?,
2011113,er y fa dy vel eh çhing,
2012113,er y fa dy vel eh skee,
2013113,er y fa dy vel eh tarroogh,
2014113,Jean Voirrey goll dys y traie?,
2015113,Cre nee ee?,
2016113,C’raad nee ee goll?,
2017113,C’raad yinnagh Orry cummal dy beagh eh berçhagh?,
2018113,C’raad sy twoaie?,
2019113,Cuin va Voirrey ayns Purt ny h-Inshey?,
2020113,C’raad ren Voirrey gee kay-riojey?,
2021113,Cre’n sorçh ren ee gee?,
2022113,Chocolate chip cookie,
2023113,Raspberry ripple,
2024113,Vanilla,
2025113,Quoid paitçhey ec Tommy?,
2026113,Quoid biggin ec Tommy?,
2027113,C’raad hie Voirrey jea?,
2028113,Cre hooar ee?,
2029113,Kys haink ee erash?,
2030113,Cre’n vee va Orry ruggit ayn?,
2031113,Cre’n laa v’eh ruggit?,
2032113,Cre’n vee va Voirrey ruggit ayn?,
2033113,Cre’n traa ta Voirrey goll dy lhie?,
2034113,Cre’n traa t’ee girree sy voghrey?,
2035113,C’red t’ee gee son anjeeal?,
2036113,Cha nel ee gee veg,
2037113,Yinnagh eh,
2038113,Cha jinnagh eh,
2039113,ayns Lewaigue,
2040113,ayns Regaby,
2041113,Cammag,
2043113,Bee as jough,
2044113,ayns taksee,
2046113,Yn chiarroo laa jeig,
2047113,Mysh nane-jeig,
2048113,Mysh shiaght,
2049113,Lieh lurg nane,
2051113,"Cha nel, ta mee cummal ayns Rhumsaa",
2052113,Row oo ayns Ballabeg jea?,
2053113,"Cha row, va mee sthie",
2054113,Kys ta Jonee?,
2055113,C'raad vees oo moghrey mairagh?,
2056113,Beeym ayns Creneash,
2057113,Cre nee oo Jeheiney?,
2058113,Neeym goll shappal,
2059113,Mie lhiat gynsagh Gaelg?,
2060113,S'mie lhiam gynsagh Gaelg…t'eh yindyssagh,
2061113,Cre’n kiaull share lhiat?,
2062113,Share lhiam Jazz,
2063113,Vel oo coardail ree?,
2064113,"Cha nel, ta mee coardail rhyt",
2065113,Cre shegin dhyt jannoo noght?,
2066113,Shegin jee goll dys Regaby,
2067113,Cre shegin da Voirrey jannoo noght?,
2068113,By vie lhiat goll dys Sulby Jecrean?,
2069113,Cha by vie. Bare lhiam goll dys Surby,
2070113,Vel Doolish ny smoo aalin na Laksaa?,
2071113,Cha nel agh ta Purt le Moirrey na smoo aalin na Laksaa,
2072113,Nee toot agglagh Bob?,
2073113,She as she skeet eshyn,
2074113,Vel oo dty vleb?,
2075113,"Cha nel, agh ta mee my hoot",
2076113,Beagh oo maynrey cummal ayns Ballabeg?,
2077113,Neeym goll dys yn twoaie,
2078113,C'raad yinnagh oo cummal dy beagh oo berçhagh?,
2080113,Yinnin cummal ayns y jiass,
2081113,Jagh oo dys Colby jea?,
2082113,Cha jagh. Hie mee dys Doolish,
2083113,Vaik oo Tommy Cregeen jea?,
2084113,Cha vaik agh honnick mee eh Jelune,
2085113,Dooar oo moot ayns Doolish?,
2086113,Cha dooar agh hooar mee nane ayns Regaby,
2087113,Daink oo thie skee riyr?,
2088113,Haink mee thie skee agglagh,
2089113,Shegin dou gynsagh Gaelg,
2090113,sy jiass,
2091113,sy twoaie,
2092113,Heear,
2093113,Hiar,
2094113,Jinnagh oo goll dys ny ratçhyn dy beagh caa ayd?,
2095113,C'raad yinnagh oo goll?,
2096113,C'raad yinnagh oo cummal dy beagh yn argid ayd?,
2097113,Yinnin cummal ayns y twoaie,
2098113,Yinnin cummal sy hiar,
2099113,Yinnin cummal sy heear,
2100113,Yinnin goll dys Creg ny Baa,
2101113,Yinnin goll dys Cronk ny Mona,
2102113,Yinnin goll dys Cronk y Voddee,
2103113,Laghyn seyrey,
2104113,y Rank,
2105113,Nalbin,
2106113,Bretin,
2107113,C'raad yinnagh oo goll er laghyn seyrey dy beagh ram argid ayd?,
2109113,Yinnin goll dys y Rank,
2110113,Yinnin goll dys Nerin,
2111113,Yinnin goll dys Nalbin,
2112113,Yinnin goll dys Bretin,
2113113,Traa dy liooar,
2114113,Skeddan,
2115113,"Spollagyn, chaashey as awree",
2116113,Raad-yiarn lectragh,
2117113,Raad-yiarn Sniaul,
2118113,Shelg yn Drean,
2119113,Cruinnaght,
2120113,Cronk Tinvaal,
2121113,Laa Tinvaal,
2122113,Queeyl Vooar Laksaa,
2123113,Laa yn Ratçh Mooar,
2124113,Troddan Tobbyr Stainney yn theihll,
2125113,Shooyl ny Skeeraghyn,
2127113,Kiare as feed,
2128113,Mannin veg veen,
2129113,Mannin aboo!,
2130113,Moot,
2131113,Hop tu Naa,
2132113,Kys t'ou whooinney?,
2133113,Ghraih veen,
2134113,Illiam boght,
2135113,Jonee voght,
2136113,Shee bannee mee,
2137113,Hee'm oo ny sanmey,
2138113,Kys t'ou ya?,
2139113,Whooinney,
2140113,Shen eh,
2141113,Gobbag Vooar,
2144113,Stubbin,
2145113,Myn-changaroo,
2146113,Nane,
2147113,Va mee ruggit er yn jeihoo laa Jerrey Fouyir,
2153113,Jinnagh oo goll shappal er my hon?,
2154113,Cha jinnin,
2155113,Cre'n fa nagh vel?,
2156113,Ta mee tarroogh,
2157113,Cha nel shen feer vie,
2158113,Neeym shappal er dty hon Jesarn,
2159113,Jean oo goll dys y traie my vees eh grianagh?,
2160113,Cha  jeanym,
2161113,Cre nee oo?,
2162113,My vees eh grianagh neeym goll shappal,
2163113,C’raad?,
2164113,Neeym goll shapppal ayns Rhumaa,
2165113,Dy beagh oo berçhagh c'raad yinnagh oo cummal?,
2166113,Yinnin cummal ayns y twoaie,
2167113,Yinnin cummal ayns Lewaigue,
2168113,Bare lhiam cummal ayns Balley Chashtal,
2169113,Vel oo er ve ayns Purt ny h-Inshey er y gherrid?,
2170113,Va mee ayns shen Jedoonee,
2171113,Vel oo er nee kay-riojey er y gerrid?,
2172113,Ta. Ren mee gee kay-riojey ayns Purt ny h-Inshey,
2173113,Cre'n sorçh?,
2175113,Vel paitçhyn ec Tommy?,
2176113,"Ta, ta un vac echey",
2177113,"Ta, ta un shuyr as daa vraar",
2178113,Vel biggin echey?,
2179113,"Ta, ta daa voddey as un pherkin echey",
2180113,Vel shuyr ny brayr echey?,
2181113,San Francisco,
2182113,Loaghtan,
2183113,America,
2186113,C’raad yinnagh oo goll er laghyn seyrey dy beagh caa ayd?,
2187113,Yinnin goll dys America,
2188113,C’raad ayns America?,
2189113,By vie lhiam goll dys San Francisco,
2190113,Bare lhiam Doolish na San Fransico,
2191113,Yinnin goll dys Nerin,
2192113,Cre hooar oo ayns shen?,
2193113,Hooar mee bee as jough,
2194113,Kys haink oo erash thie?,
2195113,Haink mee thie ayns taksee,
2196113,Cuin v'ou ruggit?,
2197113,Ayns Jerrey Souree,
2198113,As cre'n laa?,
2199113,er y chiarroo laa jeig,
2200113,Va mee ruggit er yn chied laa Mee ny Nollick,
2201113,Cre’n traa t’ou goll dy lhie?,
2202113,Mysh nane-jeig,
2203113,Cre’n traa t’ou girree sy voghrey?,
2204113,Ta mee doostey mysh shey as girree mysh shiaght,
2205113,Cre’n traa t’ou gee anjeeal?,
2206113,Cha nel mee gee anjeeal,
2207113,Er-lhiam dy jinnin goll dys San Francisco,
2208113,Berçhagh,
2209113,Er-lhiam nagh beign,
2210113,Er my hon,
2211113,Er dty hon,
2212113,Geayagh,
2213113,Balley Chashtal,
2214113,Laksaa,
2215113,Nagh abbyr eh,
2216113,Biggin,
2217113,Ta Jonee braew,
2218113,Cre’n traa t’ou goll dy lhie?,
2219113,Cre’n traa t’ou doostey?,
2220113,C’raad hie oo Jesarn?,
2221113,C’raad yinnagh Voirrey goll er laghyn seyrey?,
2222113,C’raad bare lesh Voirrey?,
2223113,T’eh nane,
2224113,C’raad yinnagh Orry goll?,
2225113,Quoid shuyr echey?,
2226113,Vanilla,
2227113,Nagh jinnagh ee giu?,
2230113,Tram Cabbyl,
2232113,C’raad hie oo riyr?,
2233113,Beagh oo maynrey cummal ayns Paris?,
2234113,Cha  beign,
2235113,Cre'n fa nagh beagh oo?,
2236113,T'eh beggan çheh ayns shen,
2237113,C’raad veagh oo ny smoo maynrey?,
2238113,Veign ny smoo maynrey ayns Sulby,
2239113,Ee peetsey!,
2240113,C’raad sy twoaie?,
2241113,Ta daa phaitçhey ayns my hie,
